session_id,rep_id,frame_number,timestamp,phase,knee_angle_left,knee_angle_right,hip_angle,back_angle,ankle_angle_left,ankle_angle_right,center_of_mass_x,center_of_mass_y,movement_velocity,acceleration,jerk,knee_symmetry_ratio,ankle_symmetry_ratio,weight_distribution_ratio,postural_sway,base_of_support_width,landmark_visibility,frame_quality_score,head_position_x,head_position_y,shoulder_alignment,heel_lift_left,heel_lift_right,foot_stability_score
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,16,1756592250.4984438,bottom,97.23380044174806,77.8000453877709,91.51003375737537,115.32918353624585,0.0,0.0,0.39195529371500015,0.5224861353635788,0.1792307753221876,0.24907516811991354,69.06840104173396,1.0,1.0,1.0,0.0,0.0,0.9431818574666977,0.9772727429866792,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,17,1756592250.5479727,bottom,91.25779650848021,73.9804068006417,85.33914668042135,117.75406357716255,0.0,0.0,0.3945503383874893,0.5276115387678146,0.17234736788686406,-0.20650222305970606,-13.667321735388589,1.0,1.0,1.0,0.0,0.0,0.9395516663789749,0.97582066655159,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,18,1756592250.6591055,bottom,82.95940421200596,70.29623210706664,79.67020652727393,119.44801250841768,0.0,0.0,0.3969297483563423,0.533827617764473,0.19967750725436353,0.8199041810249844,30.792192122540715,1.0,1.0,1.0,0.0,0.0,0.9380017518997192,0.9752007007598877,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,19,1756592250.7058785,bottom,80.88976546579161,68.46785913242799,76.82156812952721,120.44638671028008,0.0,0.0,0.39650803804397583,0.5393088385462761,0.16492258414718128,-1.0426476932154678,-55.87655622721357,1.0,1.0,1.0,0.0,0.0,0.936763696372509,0.9747054785490037,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,20,1756592250.7486901,bottom,78.3096906292915,63.936459083463795,73.57121015048034,122.24480858174273,0.0,0.0,0.3970811367034912,0.5423650443553925,0.06028310630467786,-2.0286358179857773,-19.11526000758784,1.0,1.0,1.0,0.0,0.0,0.9361394494771957,0.9744557797908784,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,21,1756592250.7827327,bottom,79.63332220456455,62.04868145723384,72.08437481171828,123.29497928982926,0.0,0.0,0.39809270948171616,0.5452857092022896,0.05992267645863082,-0.006987619879589344,39.1935054589766,1.0,1.0,1.0,0.0,0.0,0.9360483214259148,0.974419328570366,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,22,1756592250.8100595,bottom,66.08962586469362,58.024898475998704,67.47618664849924,124.44211761757143,0.0,0.0,0.3997337818145752,0.5496352761983871,0.09012691638234005,0.5855667882488607,11.487797160494484,1.0,1.0,1.0,0.0,0.0,0.9341243878006935,0.9736497551202774,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,23,1756592250.8482263,bottom,67.53392120897166,54.54634305314423,65.94952831060252,124.45877219599127,0.0,0.0,0.39976946264505386,0.5531240999698639,0.06764103893500599,-0.4359316132784819,-19.803694438083863,1.0,1.0,1.0,0.0,0.0,0.9337122961878777,0.9734849184751511,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,24,1756592250.8747568,bottom,66.04728642997804,52.7703154350488,63.28870391087132,125.66736152069768,0.0,0.0,0.4004293158650398,0.555574044585228,0.04918941939537801,-0.357719830695975,1.5162845496438664,1.0,1.0,1.0,0.0,0.0,0.9327377304434776,0.9730950921773911,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,25,1756592250.9210653,bottom,67.93831698675632,52.782482191969216,65.04372574515803,126.05149158976317,0.0,0.0,0.4002867043018341,0.5562983304262161,0.014311267590510365,-0.6761794828811718,-6.173947637416143,1.0,1.0,1.0,0.0,0.0,0.9317810237407684,0.9727124094963073,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,26,1756592250.984703,bottom,67.53657745759573,50.62055270560476,63.7445587535026,126.66762650655056,0.0,0.0,0.4006402939558029,0.5581816732883453,0.03715011951468963,0.44277469660923713,21.693060535104284,1.0,1.0,1.0,0.0,0.0,0.9300578907132149,0.9720231562852859,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,27,1756592251.0142696,bottom,69.84762160029554,50.79867242657811,64.08318100328562,126.69113595174787,0.0,0.0,0.4002779871225357,0.5577768981456757,0.010531733683430834,-0.5160481686991264,-18.588609650708896,1.0,1.0,1.0,0.0,0.0,0.9291193187236786,0.9716477274894715,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,28,1756592251.0529842,bottom,71.72970841749924,51.18993134293863,64.6315380615233,126.4501867374531,0.0,0.0,0.40054742246866226,0.5564189702272415,0.02683923589426727,0.3161520275987798,16.133787751557247,1.0,1.0,1.0,0.0,0.0,0.9279850795865059,0.9711940318346024,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,29,1756592251.08073,bottom,71.91635991830994,51.736896056328455,65.80515060533769,126.03427194774477,0.0,0.0,0.40034985542297363,0.5547343045473099,0.03288428155455942,0.11719473759498217,-3.857166464062235,1.0,1.0,1.0,0.0,0.0,0.9265414476394653,0.9706165790557861,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,30,1756592251.1303353,bottom,72.52176192941229,52.313860849630466,67.17457673003805,125.5268385868153,0.0,0.0,0.40062013268470764,0.5534400194883347,0.025633447314365235,-0.140571248569064,-4.997285183110964,1.0,1.0,1.0,0.0,0.0,0.9250524044036865,0.9700209617614746,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,31,1756592251.1572404,bottom,76.04160046536519,53.45089972728817,70.08867084346721,124.20862624811551,0.0,0.0,0.402527280151844,0.5498570054769516,0.07869078622424032,1.0286176913228373,22.66695715958655,1.0,1.0,1.0,0.0,0.0,0.924107238650322,0.9696428954601288,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,32,1756592251.1859846,bottom,80.25797736998335,60.15383113673226,71.71187381724751,123.85573334420654,0.0,0.0,0.40294140577316284,0.5435397252440453,0.12273539738577748,0.8538887772933557,-3.387453194018001,1.0,1.0,1.0,0.0,0.0,0.9223141670227051,0.968925666809082,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,33,1756592251.220487,bottom,92.3811132705212,62.24574711209048,76.12496137917579,122.69019779343995,0.0,0.0,0.4037894681096077,0.5361814200878143,0.1435991016401895,0.40448269256529645,-8.712593937751636,1.0,1.0,1.0,0.0,0.0,0.9185823202133179,0.9674329280853271,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,34,1756592251.2832887,bottom,100.17786255353188,67.34547231760935,82.23069814609292,120.56709365185068,0.0,0.0,0.40436504036188126,0.5279446169734001,0.1600755303503089,0.31942698991814605,-1.6489669909636175,1.0,1.0,1.0,0.0,0.0,0.9177931398153305,0.9671172559261323,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,35,1756592251.307512,bottom,106.64120981529382,74.666798607299,88.15795201300676,118.06956426772958,0.0,0.0,0.4050600379705429,0.5204507112503052,0.14590710917209923,-0.2746818627065954,-11.517933031269699,1.0,1.0,1.0,0.0,0.0,0.9182926788926125,0.9673170715570449,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,36,1756592251.3526897,bottom,104.90682309670483,82.96406683745352,92.60662009781996,115.9590808813698,0.0,0.0,0.4054855480790138,0.5144464522600174,0.1166959508982037,-0.5663140067314613,-5.653845233586612,1.0,1.0,1.0,0.0,0.0,0.9133908972144127,0.9653563588857652,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,37,1756592251.375578,bottom,115.15007520409192,92.18650050661769,100.70580837886325,113.24389641363854,0.0,0.0,0.4046831652522087,0.5063050463795662,0.15860137895475887,0.812416633533921,26.729322602379526,1.0,1.0,1.0,0.0,0.0,0.9141427204012871,0.9656570881605149,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,38,1756592251.4104962,bottom,118.46996027163817,98.07263839774615,106.01997290805485,111.21083161978824,0.0,0.0,0.4046589210629463,0.4998863562941551,0.12443943494761545,-0.662294428965183,-28.590086115188623,1.0,1.0,1.0,0.0,0.0,0.9122965857386589,0.9649186342954637,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,39,1756592251.4367855,ascent,129.48705683364918,103.7052983585494,113.26066452980889,109.88980080119265,0.0,0.0,0.4019736722111702,0.49252044409513474,0.15199535813694354,0.5342241182020644,23.19679371222779,1.0,1.0,1.0,0.0,0.0,0.9138462617993355,0.9655385047197342,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,40,1756592251.4717393,ascent,137.25059299603754,114.02326849252518,120.47861526837809,109.04603139861376,0.0,0.0,0.3978533521294594,0.48754096031188965,0.12530047011888157,-0.517531309474511,-20.39028458797406,1.0,1.0,1.0,0.0,0.0,0.9120468944311142,0.9648187577724456,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,41,1756592251.4993284,ascent,148.6675443977968,125.03797993231746,130.8558638972054,106.70670136338305,0.0,0.0,0.39538340270519257,0.48327547311782837,0.09555804490160019,-0.5766136295171034,-1.1454234397891605,1.0,1.0,1.0,0.0,0.0,0.914215698838234,0.9656862795352936,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,42,1756592251.532828,standing,156.46985622077202,137.13478409501477,143.8691692804951,101.56482668464434,0.0,0.0,0.39045024663209915,0.4786320924758911,0.13134112587206556,0.6937232603915547,24.6279030525761,1.0,1.0,1.0,0.0,0.0,0.9182141348719597,0.967285653948784,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,1,1756592251.6095037,standing,154.8949226596,146.6965759233043,150.299060343681,99.02206555392327,0.0,0.0,0.38978874683380127,0.47662801295518875,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9216828420758247,0.9686731368303299,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,2,1756592251.6577895,standing,159.6496816195413,152.4456803183545,156.66958823107433,96.84286928292221,0.0,0.0,0.38895367085933685,0.47248850017786026,0.08186904618173245,1.5871875786552643,30.770657865556828,1.0,1.0,1.0,0.0,0.0,0.920644648373127,0.9682578593492508,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,3,1756592251.6843972,standing,164.66766966400536,158.10041739898793,163.360743429628,94.1541363979731,0.0,0.0,0.38732585310935974,0.47080691903829575,0.045373256123413155,-0.707540485144918,-44.487679399249856,1.0,1.0,1.0,0.0,0.0,0.9248337373137474,0.969933494925499,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,4,1756592251.7202904,standing,165.53392681773593,161.80676371192558,167.07316487497945,91.93800165736887,0.0,0.0,0.3892009109258652,0.47128888964653015,0.037533259513583925,-0.15199328459498876,10.770341871483785,1.0,1.0,1.0,0.0,0.0,0.9272249490022659,0.9708899796009065,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,5,1756592251.747495,standing,171.4872935590024,165.45060862618362,172.43784959665842,90.5453535911522,0.0,0.0,0.3891267850995064,0.470577172935009,0.013872619777565483,-0.45870662043238863,-5.946222895627977,1.0,1.0,1.0,0.0,0.0,0.9275431707501411,0.9710172683000564,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,6,1756592251.7833886,standing,175.81139733776425,171.61534280671256,173.72768317209008,92.053013400637,0.0,0.0,0.3876071274280548,0.4682449549436569,0.07535074634906362,1.6641656612611906,57.46452196016484,1.0,1.0,1.0,0.0,0.0,0.9284125044941902,0.971365001797676,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,7,1756592251.8459527,standing,177.25666852774614,177.93297557774864,176.15602669937346,93.8596478836839,0.0,0.0,0.3865917921066284,0.46766098588705063,0.031705983075141775,-1.1814302156697019,-77.02809451598125,1.0,1.0,1.0,0.0,0.0,0.9332660511136055,0.9733064204454422,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,8,1756592251.9150193,standing,178.7908000524619,177.09024876152176,175.09459490473034,94.85421915682146,0.0,0.0,0.38585465401411057,0.4677775725722313,0.020201791889853334,-0.3114096183278372,23.55078925514171,1.0,1.0,1.0,0.0,0.0,0.9346731603145599,0.973869264125824,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,9,1756592251.9913,standing,178.13543249922762,176.648272649672,173.73411017239948,96.1476636031557,0.0,0.0,0.38544829189777374,0.46805723011493683,0.013353077039820263,-0.1853894500825366,3.4112691507651554,1.0,1.0,1.0,0.0,0.0,0.9371454194188118,0.9748581677675248,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,10,1756592252.0392647,standing,177.76369722199803,176.86758554939092,173.29901027780107,96.92499256112403,0.0,0.0,0.3848923444747925,0.4676699638366699,0.018340332641340388,0.13500117812357185,8.672728194318394,1.0,1.0,1.0,0.0,0.0,0.9408349692821503,0.9763339877128601,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,11,1756592252.1028242,standing,177.7124686342414,176.37357221428175,173.19589960464617,97.03576262438291,0.0,0.0,0.38463278114795685,0.46720684319734573,0.014371030638708015,-0.10744595615277712,-6.562857686703397,1.0,1.0,1.0,0.0,0.0,0.9444162100553513,0.9777664840221405,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,12,1756592252.1713781,standing,177.04649508083597,175.79319340072513,172.59543510884234,97.29380232205679,0.0,0.0,0.38439391553401947,0.46718360483646393,0.006496435343280395,-0.21315924569918507,-2.8615775433152835,1.0,1.0,1.0,0.0,0.0,0.9477415531873703,0.9790966212749481,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,13,1756592252.2130713,standing,177.13424496217286,176.9095507279648,172.43954466248235,97.25033861778009,0.0,0.0,0.38441287726163864,0.4673943892121315,0.0057288113922730685,-0.020778990695859537,5.20758572414976,1.0,1.0,1.0,0.0,0.0,0.9504404515028,0.98017618060112,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,14,1756592252.262539,standing,177.68918017256786,178.9583582430397,172.51965324186068,96.9474794606099,0.0,0.0,0.3846682012081146,0.4674966335296631,0.007444984549622828,0.046455489074121135,1.8199857205446306,1.0,1.0,1.0,0.0,0.0,0.9525735974311829,0.9810294389724732,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,15,1756592252.3106565,standing,176.67280743163272,179.89944179020642,172.35642305241907,96.8299115636967,0.0,0.0,0.3850136399269104,0.4677332267165184,0.011333711342821818,0.10526484712805725,1.5919241475316448,1.0,1.0,1.0,0.0,0.0,0.954442486166954,0.9817769944667816,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,16,1756592252.352442,standing,176.3765615991235,178.8333559545193,172.66870458831437,96.5573180545938,0.0,0.0,0.3855014443397522,0.46789511293172836,0.013912644869620896,0.0698097495372273,-0.959742256600871,1.0,1.0,1.0,0.0,0.0,0.9560245499014854,0.9824098199605942,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,17,1756592252.4218256,standing,176.02723649243464,178.36973876417355,173.1572238603194,96.21573728072464,0.0,0.0,0.3857544809579849,0.46812114119529724,0.009184263903203777,-0.12799364060843763,-5.354385826618141,1.0,1.0,1.0,0.0,0.0,0.9575196728110313,0.9830078691244126,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,18,1756592252.483562,standing,177.0015978733034,179.51736970802398,174.74237090516925,94.93952330597457,0.0,0.0,0.3867334648966789,0.4682750403881073,0.02682579331768892,0.47754264973530064,16.391402230931366,1.0,1.0,1.0,0.0,0.0,0.9579377844929695,0.9831751137971878,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,19,1756592252.5464458,standing,179.2281976059078,178.95393393812282,175.09701193744934,94.32923893100123,0.0,0.0,0.387307308614254,0.46927645057439804,0.03124261943412281,0.11956009014332238,-9.69031290032104,1.0,1.0,1.0,0.0,0.0,0.9559880271553993,0.9823952108621599,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,20,1756592252.5819306,standing,179.6027482882538,177.53000452168055,175.13956712028383,93.54706096991711,0.0,0.0,0.3878489136695862,0.4715949818491936,0.06445048985580346,0.8989115433617128,21.096445172116557,1.0,1.0,1.0,0.0,0.0,0.9535122588276863,0.9814049035310746,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,21,1756592252.6085575,standing,173.67410571005826,171.60234097097617,174.7594960951128,92.06155998693599,0.0,0.0,0.38862236589193344,0.4732540100812912,0.049549288106992016,-0.4033640848352368,-35.251600899423714,1.0,1.0,1.0,0.0,0.0,0.9528911411762238,0.9811564564704895,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,22,1756592252.6371768,standing,168.70039621506277,167.02381002314522,170.18518715250954,90.57347833405187,0.0,0.0,0.3893072083592415,0.47846728563308716,0.1423317898844929,2.511551051323126,78.90451361499622,1.0,1.0,1.0,0.0,0.0,0.9511413648724556,0.9804565459489822,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,23,1756592252.6952245,standing,167.465464283733,163.43938511435948,165.90327216435082,91.76334317702025,0.0,0.0,0.3894772529602051,0.4823428690433502,0.10500999710450529,-1.0102722614510489,-95.33305175348465,1.0,1.0,1.0,0.0,0.0,0.9497294872999191,0.9798917949199677,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,24,1756592252.7271314,standing,163.08810800795564,150.96313704206668,156.469495154968,95.47070542632287,0.0,0.0,0.38981688022613525,0.4868595525622368,0.12260831198685353,0.47637286554602376,40.242341606694175,1.0,1.0,1.0,0.0,0.0,0.950367659330368,0.9801470637321472,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,25,1756592252.7704227,standing,157.06132920115226,139.3135563784284,147.2338117206831,98.98612441758024,0.0,0.0,0.39016544073820114,0.4921431839466095,0.14333472667077038,0.5610481242937722,2.2920942101664186,1.0,1.0,1.0,0.0,0.0,0.9492744505405426,0.9797097802162171,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,26,1756592252.8236086,standing,140.78542478139028,122.58799411957519,134.35293220089864,101.82505341505548,0.0,0.0,0.3910147175192833,0.49653057754039764,0.08614560713501866,-1.1024328529696814,-32.06687031575818,1.0,1.0,1.0,0.0,0.0,0.9503436088562012,0.9801374435424806,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,27,1756592252.8546948,descent,123.1518517687011,112.4329200243785,122.45135004186588,104.66668178837669,0.0,0.0,0.39338070154190063,0.5021668449044228,0.11783478058589193,0.6108711968166883,33.027308112860766,1.0,1.0,1.0,0.0,0.0,0.952395424246788,0.9809581696987153,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,28,1756592252.8867927,descent,111.20589735590775,96.42926031575732,108.3510197617712,108.62140150612777,0.0,0.0,0.39605413377285004,0.5091505572199821,0.14415187290159567,0.5073137582635875,-1.996273475743183,1.0,1.0,1.0,0.0,0.0,0.9529432877898216,0.9811773151159286,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,29,1756592252.918568,bottom,106.36302468923957,88.80214099056447,100.45771320401732,111.15362847103222,0.0,0.0,0.39803407341241837,0.514543741941452,0.1107488301712416,-0.6439094008445357,-22.192092516950403,1.0,1.0,1.0,0.0,0.0,0.9513461738824844,0.9805384695529937,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,30,1756592252.9504435,bottom,105.31006330070097,84.80320132188372,92.54282852517517,114.89986139494235,0.0,0.0,0.40106744319200516,0.520999476313591,0.13750011544228713,0.515683682164891,22.353439275924107,1.0,1.0,1.0,0.0,0.0,0.9487438127398491,0.9794975250959397,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,31,1756592252.982411,bottom,95.61082825047194,79.57754722438064,84.17104752738918,117.98885597538288,0.0,0.0,0.40390094369649887,0.5284251496195793,0.1532117022215989,0.30287176264305365,-4.10236865839046,1.0,1.0,1.0,0.0,0.0,0.9451702758669853,0.9780681103467941,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,32,1756592253.0203736,bottom,89.4256551220725,76.06746539497453,79.27368976223693,119.06331745341278,0.0,0.0,0.4037368893623352,0.534845307469368,0.12380157903116379,-0.5669380168504287,-16.76729567673217,1.0,1.0,1.0,0.0,0.0,0.9441576153039932,0.9776630461215974,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,33,1756592253.079464,bottom,86.7373973916722,71.42822817421103,75.02038136235427,120.73336516775873,0.0,0.0,0.4042621925473213,0.5390151143074036,0.08101656568718517,-0.8247653523615006,-4.970129412175189,1.0,1.0,1.0,0.0,0.0,0.9435558468103409,0.9774223387241363,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,34,1756592253.1096623,bottom,82.24359458320774,70.02452160856791,72.36437811237245,121.7899642690385,0.0,0.0,0.403478778898716,0.5433903113007545,0.08568191944882728,0.08993387727091433,17.632628190794865,1.0,1.0,1.0,0.0,0.0,0.9434457272291183,0.9773782908916473,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,35,1756592253.1523514,bottom,76.33041343809008,64.98818415175545,68.65391187215698,122.96483671347009,0.0,0.0,0.40384241193532944,0.5476462170481682,0.08233987942072239,-0.06442440018016467,-2.975559644409236,1.0,1.0,1.0,0.0,0.0,0.944041058421135,0.9776164233684541,,,,,,
session_20250830_231729_main_user,session_20250830_231729_main_user_rep_001,36,1756592253.1739526,bottom,69.80425425304392,58.04037203401621,64.34570719445662,124.43572632079248,0.0,0.0,0.40437036752700806,0.5530425161123276,0.10452096141939571,0.42758401787362726,9.48443075192051,1.0,1.0,1.0,0.0,0.0,0.9435581564903259,0.9774232625961303,,,,,,
